2.069815874099731445e+00,-3.824866056442260742e+00,8.919981122016906738e-01,5.926216021180152893e-02,5.884340032935142517e-02,-7.507176995277404785e-01,6.553231477737426758e-01,-2.453805208206176758e-01,1.042197421193122864e-01,3.450807631015777588e-01,1.731647998094558716e-01,-1.010044664144515991e-01,-3.816581517457962036e-02,-2.524090409278869629e-01,-1.076587587594985962e-01,-3.608160018920898438e-01,1.571140736341476440e-01,-1.351110339164733887e-01,9.515167772769927979e-02,-9.860822930932044983e-03,-1.590601913630962372e-02,1.644985318183898926e+00,2.947483658790588379e-01,-4.307932853698730469e-01,1.475684046745300293e-01,-3.730798065662384033e-01,-1.414727568626403809e+00,-2.477966994047164917e-01,-6.332262158393859863e-01,3.283293247222900391e-01
2.069635629653930664e+00,-3.824783325195312500e+00,8.923812508583068848e-01,5.911284685134887695e-02,5.811061710119247437e-02,-7.505136728286743164e-01,6.556355953216552734e-01,-2.431856989860534668e-01,1.028863936662673950e-01,3.446058034896850586e-01,1.706285029649734497e-01,-9.985106438398361206e-02,-3.823023661971092224e-02,-2.501660585403442383e-01,-1.080151200294494629e-01,-3.610925972461700439e-01,1.550499349832534790e-01,-1.342234313488006592e-01,9.521463513374328613e-02,-1.188025344163179398e-02,-1.801606453955173492e-02,1.641826510429382324e+00,2.969421744346618652e-01,-4.360641837120056152e-01,1.404505819082260132e-01,-3.780114650726318359e-01,-1.412160158157348633e+00,-2.466564327478408813e-01,-6.316564679145812988e-01,3.278267383575439453e-01
2.069434881210327148e+00,-3.824754953384399414e+00,8.926217555999755859e-01,5.902917683124542236e-02,5.722359195351600647e-02,-7.506017684936523438e-01,6.556203365325927734e-01,-2.407749742269515991e-01,1.014623418450355530e-01,3.448516428470611572e-01,1.683939546346664429e-01,-9.882847964763641357e-02,-3.839160874485969543e-02,-2.483944296836853027e-01,-1.087878942489624023e-01,-3.611264824867248535e-01,1.538794338703155518e-01,-1.336015909910202026e-01,9.545589983463287354e-02,-1.319747231900691986e-02,-2.089266292750835419e-02,1.638535380363464355e+00,3.000284433364868164e-01,-4.419527947902679443e-01,1.319707334041595459e-01,-3.820151090621948242e-01,-1.410358071327209473e+00,-2.461888492107391357e-01,-6.308509707450866699e-01,3.262379765510559082e-01
2.069173097610473633e+00,-3.824821233749389648e+00,8.926982879638671875e-01,5.905432999134063721e-02,5.644526332616806030e-02,-7.507773041725158691e-01,6.554845571517944336e-01,-2.387255728244781494e-01,1.002828255295753479e-01,3.452916145324707031e-01,1.666530221700668335e-01,-9.803995490074157715e-02,-3.870731964707374573e-02,-2.473898828029632568e-01,-1.096599847078323364e-01,-3.608430325984954834e-01,1.537572592496871948e-01,-1.334791332483291626e-01,9.594015032052993774e-02,-1.395410951226949692e-02,-2.343598939478397369e-02,1.636035203933715820e+00,3.045237362384796143e-01,-4.489770233631134033e-01,1.233834326267242432e-01,-3.882625401020050049e-01,-1.408394575119018555e+00,-2.467860579490661621e-01,-6.311981678009033203e-01,3.249844014644622803e-01
2.068803310394287109e+00,-3.824973583221435547e+00,8.926801681518554688e-01,5.920207127928733826e-02,5.583501607179641724e-02,-7.509213089942932129e-01,6.553584933280944824e-01,-2.372013330459594727e-01,9.940516948699951172e-02,3.456206321716308594e-01,1.653855443000793457e-01,-9.744832664728164673e-02,-3.920258954167366028e-02,-2.469944804906845093e-01,-1.104333549737930298e-01,-3.604171276092529297e-01,1.543255001306533813e-01,-1.339486688375473022e-01,9.598153084516525269e-02,-1.454308535903692245e-02,-2.875980362296104431e-02,1.633968949317932129e+00,3.103133141994476318e-01,-4.565944969654083252e-01,1.140307113528251648e-01,-3.918475508689880371e-01,-1.407799005508422852e+00,-2.470200210809707642e-01,-6.302742362022399902e-01,3.237959444522857666e-01
2.068294525146484375e+00,-3.825201749801635742e+00,8.925833106040954590e-01,5.924296751618385315e-02,5.520439520478248596e-02,-7.509823441505432129e-01,6.553382873535156250e-01,-2.357973754405975342e-01,9.890601783990859985e-02,3.457722365856170654e-01,1.647997051477432251e-01,-9.706106036901473999e-02,-3.989220410585403442e-02,-2.464920133352279663e-01,-1.110734641551971436e-01,-3.602237403392791748e-01,1.553812026977539062e-01,-1.348949372768402100e-01,9.569606184959411621e-02,-1.518047321587800980e-02,-3.584368154406547546e-02,1.632503032684326172e+00,3.163034915924072266e-01,-4.635851085186004639e-01,1.041301265358924866e-01,-3.946112990379333496e-01,-1.407866001129150391e+00,-2.470000088214874268e-01,-6.276431083679199219e-01,3.224452733993530273e-01
2.067652225494384766e+00,-3.825588464736938477e+00,8.924219012260437012e-01,5.894936621189117432e-02,5.424699559807777405e-02,-7.510418891906738281e-01,6.553764343261718750e-01,-2.336342036724090576e-01,9.862472116947174072e-02,3.459777832031250000e-01,1.648468971252441406e-01,-9.698344767093658447e-02,-4.077801853418350220e-02,-2.450520098209381104e-01,-1.117348298430442810e-01,-3.603038489818572998e-01,1.567992120981216431e-01,-1.362387388944625854e-01,9.518831968307495117e-02,-1.587126962840557098e-02,-4.204261675477027893e-02,1.632031202316284180e+00,3.219498693943023682e-01,-4.692772924900054932e-01,9.560795128345489502e-02,-3.981893062591552734e-01,-1.408888339996337891e+00,-2.467436343431472778e-01,-6.238852143287658691e-01,3.224562108516693115e-01
2.066893815994262695e+00,-3.826135396957397461e+00,8.923020362854003906e-01,5.850777402520179749e-02,5.306120961904525757e-02,-7.506858110427856445e-01,6.559208631515502930e-01,-2.311237007379531860e-01,9.813924133777618408e-02,3.452488780021667480e-01,1.650130897760391235e-01,-9.694916009902954102e-02,-4.177995398640632629e-02,-2.425003051757812500e-01,-1.125428229570388794e-01,-3.610757291316986084e-01,1.579548716545104980e-01,-1.378049105405807495e-01,9.451612085103988647e-02,-1.788020133972167969e-02,-4.503069818019866943e-02,1.632860183715820312e+00,3.259128034114837646e-01,-4.728212654590606689e-01,8.960656076669692993e-02,-4.038429856300354004e-01,-1.409846425056457520e+00,-2.464240789413452148e-01,-6.196474432945251465e-01,3.219298124313354492e-01
2.065978765487670898e+00,-3.826792240142822266e+00,8.922053575515747070e-01,5.792739242315292358e-02,5.172121524810791016e-02,-7.500957250595092773e-01,6.567538976669311523e-01,-2.282656282186508179e-01,9.766330569982528687e-02,3.438457250595092773e-01,1.652106493711471558e-01,-9.687606990337371826e-02,-4.291865974664688110e-02,-2.391592413187026978e-01,-1.133161187171936035e-01,-3.625452220439910889e-01,1.589511781930923462e-01,-1.395213901996612549e-01,9.369499236345291138e-02,-2.049615606665611267e-02,-4.638538882136344910e-02,1.634356141090393066e+00,3.282691538333892822e-01,-4.745717346668243408e-01,8.641397953033447266e-02,-4.100706875324249268e-01,-1.410666942596435547e+00,-2.458050549030303955e-01,-6.154601573944091797e-01,3.184323012828826904e-01
2.064914226531982422e+00,-3.827552080154418945e+00,8.920871019363403320e-01,5.714170634746551514e-02,5.033963173627853394e-02,-7.495260834693908691e-01,6.575799584388732910e-01,-2.249661087989807129e-01,9.756965935230255127e-02,3.422786891460418701e-01,1.654790490865707397e-01,-9.686301648616790771e-02,-4.422288015484809875e-02,-2.353375256061553955e-01,-1.137202456593513489e-01,-3.642092943191528320e-01,1.599593609571456909e-01,-1.413794010877609253e-01,9.275367110967636108e-02,-2.248003333806991577e-02,-4.653259739279747009e-02,1.636344671249389648e+00,3.290967345237731934e-01,-4.749056100845336914e-01,8.549801260232925415e-02,-4.144449830055236816e-01,-1.412836432456970215e+00,-2.446489781141281128e-01,-6.115951538085937500e-01,3.132604062557220459e-01
2.063708782196044922e+00,-3.828436374664306641e+00,8.919463753700256348e-01,5.616517364978790283e-02,4.889432713389396667e-02,-7.491574287414550781e-01,6.581929326057434082e-01,-2.210025787353515625e-01,9.782832115888595581e-02,3.408951163291931152e-01,1.656776219606399536e-01,-9.700714051723480225e-02,-4.571061953902244568e-02,-2.311537712812423706e-01,-1.137095838785171509e-01,-3.653238117694854736e-01,1.609880179166793823e-01,-1.433167755603790283e-01,9.170089662075042725e-02,-2.352291718125343323e-02,-4.615138843655586243e-02,1.638157486915588379e+00,3.293461799621582031e-01,-4.739313721656799316e-01,8.649744838476181030e-02,-4.172216057777404785e-01,-1.416745305061340332e+00,-2.435148209333419800e-01,-6.088716387748718262e-01,3.098341226577758789e-01
2.062330007553100586e+00,-3.829347133636474609e+00,8.917602300643920898e-01,5.488480627536773682e-02,4.743516817688941956e-02,-7.489180564880371094e-01,6.586799621582031250e-01,-2.165427356958389282e-01,9.875755757093429565e-02,3.396986126899719238e-01,1.660296320915222168e-01,-9.729488193988800049e-02,-4.739456251263618469e-02,-2.266086041927337646e-01,-1.130547374486923218e-01,-3.660820424556732178e-01,1.621288955211639404e-01,-1.453045159578323364e-01,9.030529856681823730e-02,-2.445568703114986420e-02,-5.007861182093620300e-02,1.638620257377624512e+00,3.306931555271148682e-01,-4.735074639320373535e-01,8.765851706266403198e-02,-4.190630614757537842e-01,-1.420513272285461426e+00,-2.441365420818328857e-01,-6.075897812843322754e-01,3.054573833942413330e-01
2.060800790786743164e+00,-3.830172777175903320e+00,8.914622068405151367e-01,5.361541360616683960e-02,4.613036289811134338e-02,-7.487189769744873047e-01,6.591033935546875000e-01,-2.125673890113830566e-01,1.002131029963493347e-01,3.385811746120452881e-01,1.668217629194259644e-01,-9.769712388515472412e-02,-4.924578592181205750e-02,-2.226385921239852905e-01,-1.120531708002090454e-01,-3.666821122169494629e-01,1.637671142816543579e-01,-1.474138051271438599e-01,8.852477371692657471e-02,-2.496172487735748291e-02,-5.542740225791931152e-02,1.639106750488281250e+00,3.321244120597839355e-01,-4.749708175659179688e-01,8.592851459980010986e-02,-4.227020442485809326e-01,-1.423659086227416992e+00,-2.465347200632095337e-01,-6.075173020362854004e-01,2.999311983585357666e-01
2.059051752090454102e+00,-3.830929279327392578e+00,8.910417556762695312e-01,5.255461484193801880e-02,4.519531130790710449e-02,-7.484839558601379395e-01,6.595203876495361328e-01,-2.097420841455459595e-01,1.023726835846900940e-01,3.374707400798797607e-01,1.682513058185577393e-01,-9.823028743267059326e-02,-5.135514587163925171e-02,-2.197496294975280762e-01,-1.106346026062965393e-01,-3.674314618110656738e-01,1.659987270832061768e-01,-1.498620808124542236e-01,8.651539683341979980e-02,-2.512977086007595062e-02,-6.202678754925727844e-02,1.639639139175415039e+00,3.342176377773284912e-01,-4.781336486339569092e-01,8.073939383029937744e-02,-4.277844130992889404e-01,-1.426312804222106934e+00,-2.489454746246337891e-01,-6.081295609474182129e-01,2.961338460445404053e-01
2.057071685791015625e+00,-3.831639766693115234e+00,8.905258178710937500e-01,5.165781825780868530e-02,4.463133960962295532e-02,-7.479832768440246582e-01,6.601973772048950195e-01,-2.087454795837402344e-01,1.053917631506919861e-01,3.352809846401214600e-01,1.715581864118576050e-01,-9.983720630407333374e-02,-5.386894568800926208e-02,-2.180876284837722778e-01,-1.089324131608009338e-01,-3.682179152965545654e-01,1.696608662605285645e-01,-1.537507772445678711e-01,8.423838764429092407e-02,-2.574359625577926636e-02,-6.886744499206542969e-02,1.640884876251220703e+00,3.362618684768676758e-01,-4.821844995021820068e-01,7.457977533340454102e-02,-4.337783455848693848e-01,-1.429061174392700195e+00,-2.506954669952392578e-01,-6.093395352363586426e-01,2.927686274051666260e-01
2.054875373840332031e+00,-3.832370758056640625e+00,8.900530934333801270e-01,5.065488442778587341e-02,4.394145682454109192e-02,-7.473054528236389160e-01,6.610883474349975586e-01,-2.067787349224090576e-01,1.083381474018096924e-01,3.333936333656311035e-01,1.732441484928131104e-01,-9.974809736013412476e-02,-5.627400428056716919e-02,-2.148539423942565918e-01,-1.066987141966819763e-01,-3.702665865421295166e-01,1.710720211267471313e-01,-1.559560894966125488e-01,8.210363984107971191e-02,-2.672477066516876221e-02,-7.469742745161056519e-02,1.638651490211486816e+00,3.404068350791931152e-01,-4.887803494930267334e-01,6.748645752668380737e-02,-4.385447502136230469e-01,-1.430510997772216797e+00,-2.534152567386627197e-01,-6.115680932998657227e-01,2.925298810005187988e-01
2.052532672882080078e+00,-3.833044290542602539e+00,8.896073698997497559e-01,4.962945729494094849e-02,4.337761923670768738e-02,-7.465784549713134766e-01,6.620240807533264160e-01,-2.060246020555496216e-01,1.119594350457191467e-01,3.305874764919281006e-01,1.769059598445892334e-01,-1.007700487971305847e-01,-5.909237265586853027e-02,-2.124890536069869995e-01,-1.043459400534629822e-01,-3.719196617603302002e-01,1.740370690822601318e-01,-1.597223430871963501e-01,7.968387752771377563e-02,-2.774126641452312469e-02,-7.975834608078002930e-02,1.636748433113098145e+00,3.441974520683288574e-01,-4.955320358276367188e-01,5.938705801963806152e-02,-4.410559237003326416e-01,-1.432358264923095703e+00,-2.559932470321655273e-01,-6.125740408897399902e-01,2.897003889083862305e-01
2.050062894821166992e+00,-3.833633899688720703e+00,8.892283439636230469e-01,4.857737943530082703e-02,4.279154539108276367e-02,-7.459204196929931641e-01,6.628814339637756348e-01,-2.049796730279922485e-01,1.156881451606750488e-01,3.281750679016113281e-01,1.798627376556396484e-01,-1.005287095904350281e-01,-6.194393336772918701e-02,-2.096711248159408569e-01,-1.015708744525909424e-01,-3.736708462238311768e-01,1.758846342563629150e-01,-1.626519411802291870e-01,7.717495411634445190e-02,-2.857339940965175629e-02,-8.254514634609222412e-02,1.633409261703491211e+00,3.477635383605957031e-01,-5.023983716964721680e-01,5.078177899122238159e-02,-4.430299699306488037e-01,-1.432370662689208984e+00,-2.576535344123840332e-01,-6.124606132507324219e-01,2.872643768787384033e-01
2.047387599945068359e+00,-3.834066867828369141e+00,8.889294862747192383e-01,4.767215996980667114e-02,4.241796582937240601e-02,-7.451239228248596191e-01,6.638662815093994141e-01,-2.045801281929016113e-01,1.197195649147033691e-01,3.254925608634948730e-01,1.825785040855407715e-01,-9.960047900676727295e-02,-6.497002393007278442e-02,-2.071031033992767334e-01,-9.828174859285354614e-02,-3.755798041820526123e-01,1.770913153886795044e-01,-1.652087867259979248e-01,7.438445091247558594e-02,-2.996976673603057861e-02,-8.402165770530700684e-02,1.630089402198791504e+00,3.507674932479858398e-01,-5.080199837684631348e-01,4.310989752411842346e-02,-4.457162618637084961e-01,-1.431109309196472168e+00,-2.588376104831695557e-01,-6.132901906967163086e-01,2.854468524456024170e-01
2.044504880905151367e+00,-3.834345817565917969e+00,8.887189626693725586e-01,4.675949364900588989e-02,4.209607467055320740e-02,-7.442532777786254883e-01,6.649274826049804688e-01,-2.043270915746688843e-01,1.240318790078163147e-01,3.227355778217315674e-01,1.850156933069229126e-01,-9.814351052045822144e-02,-6.817188858985900879e-02,-2.044162303209304810e-01,-9.454299509525299072e-02,-3.777705430984497070e-01,1.777285039424896240e-01,-1.675200760364532471e-01,7.132170349359512329e-02,-3.199951350688934326e-02,-8.437604457139968872e-02,1.627196311950683594e+00,3.529654145240783691e-01,-5.114653110504150391e-01,3.690983355045318604e-02,-4.474832117557525635e-01,-1.429163575172424316e+00,-2.593623101711273193e-01,-6.153662800788879395e-01,2.848156690597534180e-01
2.041440725326538086e+00,-3.834421873092651367e+00,8.886810541152954102e-01,4.586371779441833496e-02,4.186650738120079041e-02,-7.438735365867614746e-01,6.654291152954101562e-01,-2.036174684762954712e-01,1.286581754684448242e-01,3.210824131965637207e-01,1.865168213844299316e-01,-9.612768143415451050e-02,-7.149462401866912842e-02,-2.019721865653991699e-01,-9.008865803480148315e-02,-3.790464997291564941e-01,1.774988472461700439e-01,-1.692641824483871460e-01,6.797568500041961670e-02,-3.298412263393402100e-02,-8.450715243816375732e-02,1.624489426612854004e+00,3.545570373535156250e-01,-5.126827955245971680e-01,3.240969032049179077e-02,-4.472903609275817871e-01,-1.426857233047485352e+00,-2.598202526569366455e-01,-6.181758642196655273e-01,2.850334048271179199e-01
2.038158416748046875e+00,-3.834302186965942383e+00,8.887933492660522461e-01,4.495089873671531677e-02,4.164308682084083557e-02,-7.437722086906433105e-01,6.656186580657958984e-01,-2.019021511077880859e-01,1.334103941917419434e-01,3.205385506153106689e-01,1.860454082489013672e-01,-9.280743449926376343e-02,-7.484266161918640137e-02,-1.990259885787963867e-01,-8.487322181463241577e-02,-3.801491558551788330e-01,1.754881143569946289e-01,-1.696679741144180298e-01,6.451483815908432007e-02,-3.370958194136619568e-02,-8.447910845279693604e-02,1.620018124580383301e+00,3.565749824047088623e-01,-5.136156678199768066e-01,3.010532818734645844e-02,-4.459919929504394531e-01,-1.423015356063842773e+00,-2.604812979698181152e-01,-6.215905547142028809e-01,2.866078019142150879e-01
2.034670591354370117e+00,-3.833985805511474609e+00,8.888772130012512207e-01,4.407569393515586853e-02,4.174481704831123352e-02,-7.439132332801818848e-01,6.655132174491882324e-01,-2.014287412166595459e-01,1.391759961843490601e-01,3.197621107101440430e-01,1.871733367443084717e-01,-9.060680121183395386e-02,-7.884443551301956177e-02,-1.975094825029373169e-01,-7.905611395835876465e-02,-3.799793720245361328e-01,1.748327612876892090e-01,-1.717344522476196289e-01,6.032688543200492859e-02,-3.393901512026786804e-02,-8.553525060415267944e-02,1.617556214332580566e+00,3.566550612449645996e-01,-5.126710534095764160e-01,2.924184314906597137e-02,-4.452517330646514893e-01,-1.419363021850585938e+00,-2.614649236202239990e-01,-6.248957514762878418e-01,2.863530516624450684e-01
2.031063079833984375e+00,-3.833499431610107422e+00,8.889954686164855957e-01,4.314607009291648865e-02,4.170566797256469727e-02,-7.444192767143249512e-01,6.650105118751525879e-01,-1.994026005268096924e-01,1.446849107742309570e-01,3.200409710407257080e-01,1.859126389026641846e-01,-8.718219399452209473e-02,-8.255180716514587402e-02,-1.952346861362457275e-01,-7.273451238870620728e-02,-3.795505762100219727e-01,1.723141968250274658e-01,-1.722422987222671509e-01,5.632278695702552795e-02,-3.310611099004745483e-02,-8.586274087429046631e-02,1.612546443939208984e+00,3.574444949626922607e-01,-5.137260556221008301e-01,2.692463062703609467e-02,-4.449234902858734131e-01,-1.414690256118774414e+00,-2.627042829990386963e-01,-6.282746195793151855e-01,2.875378429889678955e-01
2.027272224426269531e+00,-3.832724809646606445e+00,8.890897035598754883e-01,4.233026877045631409e-02,4.181961715221405029e-02,-7.448841929435729980e-01,6.645350456237792969e-01,-1.981949806213378906e-01,1.505688726902008057e-01,3.201986551284790039e-01,1.850673407316207886e-01,-8.418887108564376831e-02,-8.655821532011032104e-02,-1.938575804233551025e-01,-6.617507338523864746e-02,-3.786904811859130859e-01,1.703795790672302246e-01,-1.731134206056594849e-01,5.188152566552162170e-02,-3.258120268583297729e-02,-8.546105772256851196e-02,1.608587622642517090e+00,3.585543036460876465e-01,-5.146785974502563477e-01,2.611436508595943451e-02,-4.447749853134155273e-01,-1.410340309143066406e+00,-2.640856504440307617e-01,-6.309761404991149902e-01,2.877481877803802490e-01
2.023246288299560547e+00,-3.831642627716064453e+00,8.891403079032897949e-01,4.167106375098228455e-02,4.218925535678863525e-02,-7.448153495788574219e-01,6.646304726600646973e-01,-1.982058584690093994e-01,1.567940413951873779e-01,3.195931315422058105e-01,1.842238008975982666e-01,-8.147702366113662720e-02,-9.069152176380157471e-02,-1.930221319198608398e-01,-5.932154878973960876e-02,-3.791317045688629150e-01,1.684470325708389282e-01,-1.741767674684524536e-01,4.712906107306480408e-02,-3.385892510414123535e-02,-8.491505682468414307e-02,1.604997038841247559e+00,3.597572445869445801e-01,-5.156931281089782715e-01,2.570648305118083954e-02,-4.445475041866302490e-01,-1.406158685684204102e+00,-2.658020555973052979e-01,-6.338090896606445312e-01,2.870527803897857666e-01
2.019032716751098633e+00,-3.830307960510253906e+00,8.892357349395751953e-01,4.111975431442260742e-02,4.278622940182685852e-02,-7.442880272865295410e-01,6.652171015739440918e-01,-1.994791030883789062e-01,1.633686870336532593e-01,3.176551461219787598e-01,1.836237311363220215e-01,-7.804266363382339478e-02,-9.500881284475326538e-02,-1.924973577260971069e-01,-5.212064087390899658e-02,-3.807640373706817627e-01,1.662279069423675537e-01,-1.752866655588150024e-01,4.216512665152549744e-02,-3.658973425626754761e-02,-8.501376211643218994e-02,1.601470947265625000e+00,3.610430955886840820e-01,-5.169337391853332520e-01,2.518953196704387665e-02,-4.445926249027252197e-01,-1.401878833770751953e+00,-2.674941420555114746e-01,-6.366747021675109863e-01,2.868971526622772217e-01
